2025-08-12 23:20:56 | INFO     | main:lifespan:41 | Application startup complete
2025-08-13 02:45:20 | INFO     | app.middleware:__call__:33 | Request: GET /script.js
2025-08-13 02:45:20 | INFO     | app.middleware:__call__:33 | Request: GET /styles.css
2025-08-13 02:45:20 | INFO     | app.middleware:__call__:47 | Response: GET /script.js (0.012s)
2025-08-13 02:45:20 | INFO     | app.middleware:__call__:47 | Response: GET /styles.css (0.013s)
2025-08-13 02:47:58 | INFO     | main:lifespan:42 | Application startup complete
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:33 | Request: GET /
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:47 | Response: GET / (0.104s)
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:33 | Request: GET /styles.css
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:33 | Request: GET /script.js
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:47 | Response: GET /styles.css (0.026s)
2025-08-13 02:48:06 | INFO     | app.middleware:__call__:47 | Response: GET /script.js (0.025s)
